name,time,CH4
CH_4,1710057746440875220,4.00
CH_4,1710057751437205143,1.00
CH_4,1710057756429126626,0.00
CH_4,1710057761434803247,5.00
CH_4,1710057766461516843,1.00
CH_4,1710057771444227746,4.00
CH_4,1710057776450680956,5.00
CH_4,1710057781445932840,3.00
CH_4,1710057786455655624,3.00
CH_4,1710057791454598451,1.00
CH_4,1710057796453476029,3.00
CH_4,1710057801436133714,4.00
CH_4,1710057806468806053,5.00
CH_4,1710057811455288903,0.00
CH_4,1710057816459226337,5.00
CH_4,1710057821454869121,2.00
CH_4,1710057826478999370,5.00
CH_4,1710057831469274653,3.00
CH_4,1710057836471344694,4.00
CH_4,1710057841465315476,4.00
CH_4,1710057846465318366,0.00
CH_4,1710057851509179683,2.00
CH_4,1710057856476353301,1.00
CH_4,1710057861476820092,3.00
CH_4,1710057866512762141,3.00
CH_4,1710057871492601313,3.00
CH_4,1710057876494126375,5.00
CH_4,1710057881489108841,4.00
CH_4,1710057886499127464,5.00
CH_4,1710057891497749333,3.00
CH_4,1710057896493858360,2.00
CH_4,1710057901529136572,5.00
CH_4,1710057906519392843,1.00
CH_4,1710057911516495347,2.00
CH_4,1710057916516632473,1.00
CH_4,1710057921518233548,1.00
CH_4,1710057926528497272,0.00
CH_4,1710057931529587718,3.00
CH_4,1710057936525164473,2.00
CH_4,1710057941527721649,6.00
CH_4,1710057946527623526,3.00
CH_4,1710057951536383747,5.00
CH_4,1710057956519727180,3.00
CH_4,1710057961525380153,0.00
CH_4,1710057966525405241,2.00
CH_4,1710057971530094209,1.00
CH_4,1710057976523231969,0.00
CH_4,1710057981530874078,4.00
CH_4,1710057986546246637,3.00
CH_4,1710057991542409517,3.00
CH_4,1710057996534148228,5.00
CH_4,1710058001537867917,2.00
CH_4,1710058006558571704,0.00
CH_4,1710058011560015617,4.00
CH_4,1710058016550007049,4.00
CH_4,1710058021561476750,5.00
CH_4,1710058026576651354,4.00
CH_4,1710058031562205747,5.00
CH_4,1710058036568477322,5.00
CH_4,1710058041566218146,0.00
CH_4,1710058046587515528,3.00
CH_4,1710058051591586237,2.00
CH_4,1710058056582505117,2.00
CH_4,1710058061589920986,3.00
CH_4,1710058066589124190,5.00
CH_4,1710058071585652746,1.00
CH_4,1710058076588754978,1.00
CH_4,1710058081590365638,1.00
CH_4,1710058086622492390,3.00
CH_4,1710058091601286555,1.00
CH_4,1710058096594994548,1.00
CH_4,1710058101604254859,5.00
CH_4,1710058106619905160,5.00
CH_4,1710058111609806691,5.00
CH_4,1710058116603269864,2.00
CH_4,1710058121606503723,3.00
CH_4,1710058126615718014,1.00
CH_4,1710058131608794590,2.00
CH_4,1710058136610961382,4.00
CH_4,1710058141618447299,5.00
CH_4,1710058146634934937,5.00
CH_4,1710058151624654995,4.00
CH_4,1710058156622493493,5.00
CH_4,1710058161638685640,3.00
CH_4,1710058166636473441,2.00
CH_4,1710058171622270646,5.00
CH_4,1710058176626855127,2.00
CH_4,1710058181663671481,0.00
CH_4,1710058186651351047,4.00
CH_4,1710058191627887372,2.00
CH_4,1710058196643720511,4.00
CH_4,1710058201629394110,4.00
CH_4,1710058206663592517,0.00
CH_4,1710058211643980453,5.00
CH_4,1710058216646542677,1.00
CH_4,1710058221652442575,0.00
CH_4,1710058226659356736,3.00
CH_4,1710058231656765926,3.00
CH_4,1710058236662785205,1.00
CH_4,1710058241659173199,5.00
CH_4,1710058246688988236,1.00
CH_4,1710058251660270182,3.00
CH_4,1710058256664800363,0.00
CH_4,1710058261674380610,1.00
CH_4,1710058266672388687,4.00
CH_4,1710058271670561156,3.00
CH_4,1710058276669338786,3.00
CH_4,1710058281666991649,4.00
CH_4,1710058286691000383,3.00
CH_4,1710058291680637938,4.00
CH_4,1710058296992403664,2.00
CH_4,1710058302483952478,4.00
CH_4,1710058307447344044,3.00
CH_4,1710058312459265257,2.00
CH_4,1710058317447419554,4.00
CH_4,1710058322455647803,2.00
CH_4,1710058327440939270,5.00
CH_4,1710058332459846920,1.00
CH_4,1710058337448481197,3.00
CH_4,1710058342452209008,5.00
CH_4,1710058347472641999,2.00
CH_4,1710058352461116777,2.00
CH_4,1710058357488261164,4.00
CH_4,1710058362450793480,0.00
CH_4,1710058367459693073,5.00
CH_4,1710058372462078410,5.00
CH_4,1710058377458010476,5.00
CH_4,1710058382452222546,1.00
CH_4,1710058387460269287,3.00
CH_4,1710058392457885135,1.00
CH_4,1710058397464406276,3.00
CH_4,1710058402687886696,4.00
CH_4,1710058407654227135,2.00
CH_4,1710058412675039919,2.00
CH_4,1710058417622080436,3.00
CH_4,1710058422622818459,5.00
CH_4,1710058427600124707,5.00
CH_4,1710058432618409902,3.00
CH_4,1710058437620584905,4.00
CH_4,1710058442612858967,2.00
CH_4,1710058447592307220,0.00
CH_4,1710058452614047217,3.00
CH_4,1710058457607075624,3.00
CH_4,1710058462630875267,5.00
CH_4,1710058467610143211,1.00
CH_4,1710058472611542995,3.00
CH_4,1710058477603880244,3.00
CH_4,1710058482605009359,6.00
CH_4,1710058487611836725,4.00
CH_4,1710058492607536930,3.00
CH_4,1710058497606073324,5.00
CH_4,1710058502603919117,3.00
CH_4,1710058507611011292,3.00
CH_4,1710058512626300328,1.00
CH_4,1710058517622052112,5.00
CH_4,1710058522604700432,3.00
CH_4,1710058527612496589,5.00
CH_4,1710058532614922746,1.00
CH_4,1710058537615085850,3.00
CH_4,1710058542610295974,2.00
CH_4,1710058547620673243,3.00
CH_4,1710058552610931366,5.00
CH_4,1710058557614817215,4.00
CH_4,1710058562607891066,5.00
CH_4,1710058567619988374,2.00
CH_4,1710058572613171928,2.00
CH_4,1710058577623317912,1.00
CH_4,1710058582604716941,1.00
CH_4,1710058587622414894,5.00
CH_4,1710058592614793927,4.00
CH_4,1710058597607535582,4.00
CH_4,1710058602627565717,5.00
CH_4,1710058607616028279,5.00
CH_4,1710058612615604718,3.00
CH_4,1710058617615982361,2.00
CH_4,1710058622616949541,2.00
CH_4,1710058627616589917,4.00
CH_4,1710058632626606984,4.00
CH_4,1710058637611543276,2.00
CH_4,1710058642644114224,2.00
CH_4,1710058647620661786,2.00
CH_4,1710058652615543307,5.00
CH_4,1710058657633058492,3.00
CH_4,1710058662668818212,1.00
CH_4,1710058667634584120,2.00
CH_4,1710058672629041607,3.00
CH_4,1710058677639757648,5.00
CH_4,1710058682663257585,5.00
CH_4,1710058687662867438,0.00
CH_4,1710058692664420905,2.00
CH_4,1710058697661294128,4.00
CH_4,1710058702671687433,2.00
CH_4,1710058707666025424,4.00
CH_4,1710058712664546223,5.00
CH_4,1710058717668948511,5.00
CH_4,1710058722704399178,2.00
CH_4,1710058727700732670,2.00
CH_4,1710058732715571249,5.00
CH_4,1710058737709989951,5.00
CH_4,1710058742731169457,5.00
CH_4,1710058747731155128,2.00
CH_4,1710058752725169816,3.00
CH_4,1710058757719502326,2.00
CH_4,1710058762746593092,4.00
CH_4,1710058767748883999,3.00
CH_4,1710058772757877625,1.00
CH_4,1710058777745833390,3.00
CH_4,1710058782750654452,3.00
CH_4,1710058787754313859,5.00
CH_4,1710058792753503507,2.00
CH_4,1710058797779251504,3.00
CH_4,1710058802783026951,5.00
CH_4,1710058807789894819,1.00
CH_4,1710058812796667423,4.00
CH_4,1710058817788713719,6.00
CH_4,1710058822841296610,5.00
CH_4,1710058827797758660,4.00
CH_4,1710058832794961296,3.00
CH_4,1710058837806156010,2.00
CH_4,1710058842867361092,2.00
CH_4,1710058847803486611,1.00
CH_4,1710058852842519266,2.00
CH_4,1710058857817298022,1.00
CH_4,1710058862869444042,2.00
CH_4,1710058867853489153,2.00
CH_4,1710058872850397019,1.00
CH_4,1710058877848267251,2.00
CH_4,1710058882872362281,3.00
CH_4,1710058887866438634,4.00
CH_4,1710058892859516998,5.00
CH_4,1710058897857424155,4.00
CH_4,1710058902885670299,2.00
CH_4,1710058907878757793,3.00
CH_4,1710058912873924511,5.00
CH_4,1710058917876438907,5.00
CH_4,1710058922918230097,1.00
CH_4,1710058927899549145,2.00
CH_4,1710058932903793998,5.00
CH_4,1710058937896419095,3.00
CH_4,1710058942902989064,5.00
CH_4,1710058947907227028,2.00
CH_4,1710058952900230700,2.00
CH_4,1710058957904330404,2.00
CH_4,1710058962930637320,4.00
CH_4,1710058967904565617,3.00
CH_4,1710058972918249086,5.00
CH_4,1710058977901491813,1.00
CH_4,1710058982938349834,4.00
CH_4,1710058987905136213,0.00
CH_4,1710058992913968216,4.00
CH_4,1710058997919027901,5.00
CH_4,1710059002962992814,6.00
CH_4,1710059007927013220,0.00
CH_4,1710059012939798011,1.00
CH_4,1710059017928472166,2.00
CH_4,1710059022972264053,1.00
CH_4,1710059027954734538,1.00
CH_4,1710059032948827759,4.00
CH_4,1710059037957523229,2.00
CH_4,1710059042961335855,3.00
CH_4,1710059047962921247,1.00
CH_4,1710059052956392094,1.00
CH_4,1710059057952269374,5.00
CH_4,1710059063008724825,2.00
CH_4,1710059067979016400,5.00
CH_4,1710059072987472631,5.00
CH_4,1710059077974263559,1.00
CH_4,1710059082978704368,1.00
CH_4,1710059087973909382,4.00
CH_4,1710059092978903228,3.00
CH_4,1710059097972591809,0.00
CH_4,1710059102979015298,2.00
CH_4,1710059107977051525,5.00
CH_4,1710059112985304079,2.00
CH_4,1710059117972933085,1.00
CH_4,1710059122980342788,4.00
CH_4,1710059127981923232,4.00
CH_4,1710059132978844356,4.00
CH_4,1710059137975226708,0.00
CH_4,1710059142986204786,2.00
CH_4,1710059147974669841,4.00
CH_4,1710059152985540785,5.00
CH_4,1710059157991235689,2.00
CH_4,1710059162995090263,0.00
CH_4,1710059168009317614,5.00
CH_4,1710059173003122447,3.00
CH_4,1710059178013696270,4.00
CH_4,1710059183003865280,1.00
CH_4,1710059188014534145,1.00
CH_4,1710059193026499377,0.00
CH_4,1710059198008218649,3.00
CH_4,1710059203007163313,2.00
CH_4,1710059208024604872,3.00
CH_4,1710059213013770614,4.00
CH_4,1710059218011029348,5.00
CH_4,1710059223017505339,4.00
CH_4,1710059228026588155,2.00
CH_4,1710059233029439665,0.00
CH_4,1710059238030564114,0.00
CH_4,1710059243029406453,3.00
CH_4,1710059248035795587,4.00
CH_4,1710059253029525009,5.00
CH_4,1710059258026904475,2.00
CH_4,1710059263031564901,5.00
CH_4,1710059268026492369,5.00
CH_4,1710059273033984832,3.00
CH_4,1710059278027810813,1.00
CH_4,1710059283037265001,5.00
CH_4,1710059288033187445,1.00
CH_4,1710059293038249848,3.00
CH_4,1710059298056079325,1.00
CH_4,1710059303057117178,3.00
CH_4,1710059308050064975,4.00
CH_4,1710059313057228796,2.00
CH_4,1710059318055714749,5.00
CH_4,1710059323054236383,2.00
CH_4,1710059328054671135,3.00
CH_4,1710059333050584715,5.00
CH_4,1710059338053106440,4.00
CH_4,1710059343068926171,4.00
CH_4,1710059348058661819,4.00
CH_4,1710059353068865174,4.00
CH_4,1710059358059004570,1.00
CH_4,1710059363079385164,3.00
CH_4,1710059368073388444,4.00
CH_4,1710059373076508187,3.00
CH_4,1710059378070728546,2.00
CH_4,1710059383078468885,6.00
CH_4,1710059388075247090,1.00
CH_4,1710059393074485643,4.00
CH_4,1710059398073948723,5.00
CH_4,1710059403079698745,5.00
CH_4,1710059408074305173,1.00
CH_4,1710059413076368537,2.00
CH_4,1710059418068746891,3.00
CH_4,1710059423071886956,2.00
CH_4,1710059428074946651,3.00
CH_4,1710059433072325012,5.00
CH_4,1710059438084656469,0.00
CH_4,1710059443085768025,3.00
CH_4,1710059448079552369,4.00
CH_4,1710059453082067860,5.00
CH_4,1710059458086759789,2.00
CH_4,1710059463085202884,2.00
CH_4,1710059468073612790,1.00
CH_4,1710059473080784624,4.00
CH_4,1710059478084800577,6.00
CH_4,1710059483136681442,1.00
CH_4,1710059488117073998,3.00
CH_4,1710059493124213338,5.00
CH_4,1710059498114045668,5.00
CH_4,1710059503123709554,0.00
CH_4,1710059508114767892,5.00
CH_4,1710059513125412164,4.00
CH_4,1710059518116790004,2.00
CH_4,1710059523127509612,1.00
CH_4,1710059528118038312,5.00
CH_4,1710059533118888041,3.00
CH_4,1710059538114543613,4.00
CH_4,1710059543117778508,4.00
CH_4,1710059548114456491,1.00
CH_4,1710059553121401700,5.00
CH_4,1710059558116269450,2.00
CH_4,1710059563125995757,0.00
CH_4,1710059568120878732,5.00
CH_4,1710059573119258079,0.00
CH_4,1710059578116656995,5.00
CH_4,1710059583117980770,3.00
CH_4,1710059588114818871,1.00
CH_4,1710059593119936340,5.00
CH_4,1710059598118921475,2.00
CH_4,1710059603132094648,1.00
CH_4,1710059608119643494,0.00
CH_4,1710059613125158746,4.00
CH_4,1710059618117125811,5.00
CH_4,1710059623126430587,5.00
CH_4,1710059628118565109,4.00
CH_4,1710059633122989604,0.00
CH_4,1710059638118405004,2.00
CH_4,1710059643128569011,3.00
CH_4,1710059648121386462,0.00
CH_4,1710059653129609131,5.00
CH_4,1710059658132044825,4.00
CH_4,1710059663125983034,4.00
CH_4,1710059668120967257,1.00
CH_4,1710059673125527973,4.00
CH_4,1710059678121729485,3.00
CH_4,1710059683133955743,6.00
CH_4,1710059688128563776,3.00
CH_4,1710059693126507810,1.00
CH_4,1710059698124083331,4.00
CH_4,1710059703127879318,4.00
CH_4,1710059708123360318,5.00
CH_4,1710059713125601469,5.00
CH_4,1710059718121679965,5.00
CH_4,1710059723127237558,5.00
CH_4,1710059728121267157,0.00
CH_4,1710059733132354254,2.00
CH_4,1710059738130448987,3.00
CH_4,1710059743132024823,4.00
CH_4,1710059748136246817,2.00
CH_4,1710059753132210175,2.00
CH_4,1710059758133505616,3.00
CH_4,1710059763141108811,0.00
CH_4,1710059768132183616,1.00
CH_4,1710059773131691374,1.00
CH_4,1710059778131123166,3.00
CH_4,1710059783138894526,0.00
CH_4,1710059788132386234,4.00
CH_4,1710059793137207339,5.00
CH_4,1710059798131685805,1.00
CH_4,1710059803138663768,1.00
CH_4,1710059808133440297,1.00
CH_4,1710059813134858796,2.00
CH_4,1710059818135398415,5.00
CH_4,1710059823139003717,4.00
CH_4,1710059828139616554,5.00
CH_4,1710059833140846231,5.00
CH_4,1710059838136275226,1.00
CH_4,1710059843148689633,5.00
CH_4,1710059848142053365,3.00
CH_4,1710059853151303660,1.00
CH_4,1710059858149104963,3.00
CH_4,1710059863150477884,4.00
CH_4,1710059868146263713,4.00
CH_4,1710059873148619012,3.00
CH_4,1710059878145577114,1.00
CH_4,1710059883155105647,4.00
CH_4,1710059888146854382,0.00
CH_4,1710059893154905979,5.00
CH_4,1710059898146933760,3.00
CH_4,1710059903153126443,5.00
CH_4,1710059908152911465,3.00
CH_4,1710059913151036875,2.00
CH_4,1710059918150627349,1.00
CH_4,1710059923161909715,3.00
CH_4,1710059928159222369,2.00
CH_4,1710059933150125797,1.00
CH_4,1710059938148322803,1.00
CH_4,1710059943153845887,4.00
CH_4,1710059948150278038,5.00
CH_4,1710059953152754293,3.00
CH_4,1710059958150012827,4.00
CH_4,1710059963160530798,2.00
CH_4,1710059968149421900,5.00
CH_4,1710059973163504053,1.00
CH_4,1710059978163986646,4.00
CH_4,1710059983175028687,1.00
CH_4,1710059988171862525,2.00
CH_4,1710059993173724793,1.00
CH_4,1710059998170863190,1.00
CH_4,1710060003171221848,0.00
CH_4,1710060008173450252,4.00
CH_4,1710060013171123639,4.00
CH_4,1710060018169503078,2.00
CH_4,1710060023165049211,2.00
CH_4,1710060028170304325,1.00
CH_4,1710060033175547839,4.00
CH_4,1710060038171286513,5.00
CH_4,1710060043179952019,5.00
CH_4,1710060048179465390,0.00
CH_4,1710060053179789449,5.00
CH_4,1710060058173387143,3.00
CH_4,1710060063191282975,1.00
CH_4,1710060068172982570,5.00
CH_4,1710060073177719891,3.00
CH_4,1710060078176412615,5.00
CH_4,1710060083181487199,2.00
CH_4,1710060088183914828,1.00
CH_4,1710060093184847476,0.00
CH_4,1710060098184658891,3.00
CH_4,1710060103197082503,1.00
CH_4,1710060108196588579,3.00
CH_4,1710060113188819802,3.00
CH_4,1710060118186288931,3.00
CH_4,1710060123189270652,3.00
CH_4,1710060128195691953,0.00
CH_4,1710060133190221129,5.00
CH_4,1710060138188046708,3.00
CH_4,1710060143203226860,3.00
CH_4,1710060148200595693,1.00
CH_4,1710060153191878365,5.00
CH_4,1710060158199912023,4.00
CH_4,1710060163190970571,1.00
CH_4,1710060168193263522,5.00
CH_4,1710060173193187523,5.00
CH_4,1710060178188358093,3.00
CH_4,1710060183196576304,2.00
CH_4,1710060188187976591,0.00
CH_4,1710060193195061090,6.00
CH_4,1710060198193600026,1.00
CH_4,1710060203191291487,5.00
CH_4,1710060208194682776,2.00
CH_4,1710060213202336079,5.00
CH_4,1710060218210941342,0.00
CH_4,1710060223209552877,1.00
CH_4,1710060228200778817,2.00
CH_4,1710060233205391320,2.00
CH_4,1710060238209003552,5.00
CH_4,1710060243198782896,5.00
CH_4,1710060248197814743,3.00
CH_4,1710060253202228153,3.00
CH_4,1710060258201992390,2.00
CH_4,1710060263211149238,3.00
CH_4,1710060268207559671,1.00
CH_4,1710060273209992195,1.00
CH_4,1710060278212807955,3.00
CH_4,1710060283207816373,4.00
CH_4,1710060288205092355,1.00
CH_4,1710060293212153822,2.00
CH_4,1710060298211493372,1.00
CH_4,1710060303210627208,5.00
CH_4,1710060308217953564,4.00
CH_4,1710060313213523372,3.00
CH_4,1710060318222544612,1.00
CH_4,1710060323224429726,5.00
CH_4,1710060328221092103,1.00
CH_4,1710060333231146437,2.00
CH_4,1710060338228199180,2.00
CH_4,1710060343228709507,1.00
CH_4,1710060348224495437,0.00
CH_4,1710060353238073747,0.00
CH_4,1710060358251369955,3.00
CH_4,1710060363233230469,2.00
CH_4,1710060368229979668,4.00
CH_4,1710060373248067865,2.00
CH_4,1710060378237595115,3.00
CH_4,1710060383238058449,1.00
CH_4,1710060388244046411,3.00
CH_4,1710060393240956087,1.00
CH_4,1710060398268389661,0.00
CH_4,1710060403263825320,1.00
CH_4,1710060408271485298,2.00
CH_4,1710060413256305855,1.00
CH_4,1710060418263227399,5.00
CH_4,1710060423260434522,6.00
CH_4,1710060428267902167,0.00
CH_4,1710060433257625711,2.00
CH_4,1710060438258200509,5.00
CH_4,1710060443260990107,2.00
CH_4,1710060448266201381,5.00
CH_4,1710060453272230844,1.00
CH_4,1710060458274098448,5.00
CH_4,1710060463285379395,4.00
CH_4,1710060468279475055,1.00
CH_4,1710060473291401035,4.00
CH_4,1710060478288507355,5.00
CH_4,1710060483290598172,2.00
CH_4,1710060488291675418,3.00
CH_4,1710060493293598988,5.00
CH_4,1710060498305498253,4.00
CH_4,1710060503307269529,5.00
CH_4,1710060508305380471,0.00
CH_4,1710060513305606543,3.00
CH_4,1710060518304879677,2.00
CH_4,1710060523311244919,5.00
CH_4,1710060528302654529,4.00
CH_4,1710060533313623217,3.00
CH_4,1710060538312063930,2.00
CH_4,1710060543306953588,3.00
CH_4,1710060548323815084,2.00
CH_4,1710060553308281702,5.00
CH_4,1710060558304400900,6.00
CH_4,1710060563307514611,3.00
CH_4,1710060568307297428,4.00
CH_4,1710060573311869918,0.00
CH_4,1710060578314366047,1.00
CH_4,1710060583306721348,5.00
CH_4,1710060588318414901,2.00
CH_4,1710060593310061076,5.00
CH_4,1710060598314505356,1.00
CH_4,1710060603309976624,5.00
CH_4,1710060608310079603,1.00
CH_4,1710060613314583877,0.00
CH_4,1710060618318488360,5.00
CH_4,1710060623318953264,3.00
CH_4,1710060628323098947,2.00
CH_4,1710060633318265114,1.00
CH_4,1710060638315895761,0.00
CH_4,1710060643321168173,2.00
CH_4,1710060648316492271,4.00
CH_4,1710060653319551626,4.00
CH_4,1710060658315411884,4.00
CH_4,1710060663315936103,3.00
CH_4,1710060668317929704,4.00
CH_4,1710060673318492120,4.00
CH_4,1710060678325216621,3.00
CH_4,1710060683319142091,5.00
CH_4,1710060688327042345,4.00
CH_4,1710060693331306369,4.00
CH_4,1710060698323679489,3.00
CH_4,1710060703329594373,1.00
CH_4,1710060708326216165,3.00
CH_4,1710060713352764487,3.00
CH_4,1710060718339035239,3.00
CH_4,1710060723359987357,3.00
CH_4,1710060728337557694,4.00
CH_4,1710060733340646029,4.00
CH_4,1710060738341484130,3.00
CH_4,1710060743343227043,0.00
CH_4,1710060748341429361,1.00
CH_4,1710060753343507373,2.00
CH_4,1710060758336692874,4.00
CH_4,1710060763344446811,4.00
CH_4,1710060768343673604,5.00
CH_4,1710060773339199128,3.00
CH_4,1710060778343407424,3.00
CH_4,1710060783342748623,4.00
CH_4,1710060788339585116,2.00
CH_4,1710060793337218356,1.00
CH_4,1710060798339930473,3.00
CH_4,1710060803340811894,2.00
CH_4,1710060808338062054,3.00
CH_4,1710060813343838167,3.00
CH_4,1710060818341401569,3.00
CH_4,1710060823346348376,1.00
CH_4,1710060828346510697,6.00
CH_4,1710060833343806601,3.00
CH_4,1710060838345620344,4.00
CH_4,1710060843343160228,2.00
CH_4,1710060848344206756,4.00
CH_4,1710060853346633528,0.00
CH_4,1710060858343408476,2.00
CH_4,1710060863362124354,3.00
CH_4,1710060868347716905,1.00
CH_4,1710060873344597078,3.00
CH_4,1710060878345193846,5.00
CH_4,1710060883348326120,2.00
CH_4,1710060888346470739,2.00
CH_4,1710060893350322837,5.00
CH_4,1710060898348049784,1.00
CH_4,1710060903349948693,5.00
CH_4,1710060908348928435,1.00
CH_4,1710060913350081238,5.00
CH_4,1710060918345221133,1.00
CH_4,1710060923345833405,1.00
CH_4,1710060928344212449,4.00
CH_4,1710060933353915161,3.00
CH_4,1710060938349615401,2.00
CH_4,1710060943345429960,2.00
CH_4,1710060948349851841,4.00
CH_4,1710060953342729997,4.00
CH_4,1710060958346809635,3.00
CH_4,1710060963347231208,5.00
CH_4,1710060968350311577,1.00
CH_4,1710060973352915748,4.00
CH_4,1710060978350635661,3.00
CH_4,1710060983346569746,2.00
CH_4,1710060988349665534,4.00
CH_4,1710060993348923676,4.00
CH_4,1710060998346580003,5.00
CH_4,1710061003360498741,4.00
CH_4,1710061008358566583,1.00
CH_4,1710061013361877020,2.00
CH_4,1710061018357508731,0.00
CH_4,1710061023356989343,4.00
CH_4,1710061028357080636,4.00
CH_4,1710061033357996621,0.00
CH_4,1710061038360684586,2.00
CH_4,1710061043370476395,5.00
CH_4,1710061048367051421,5.00
CH_4,1710061053372945910,4.00
CH_4,1710061058375683540,3.00
CH_4,1710061063371544685,2.00
CH_4,1710061068372688273,0.00
CH_4,1710061073381042999,1.00
CH_4,1710061078377989326,1.00
CH_4,1710061083372186763,4.00
CH_4,1710061088377664963,5.00
CH_4,1710061093383693277,0.00
CH_4,1710061098377316426,4.00
CH_4,1710061103387296419,5.00
CH_4,1710061108385291300,1.00
CH_4,1710061113391620910,0.00
CH_4,1710061118385391452,5.00
CH_4,1710061123383985327,4.00
CH_4,1710061128388248941,4.00
CH_4,1710061133385629723,5.00
CH_4,1710061138385428585,6.00
CH_4,1710061143388227663,3.00
CH_4,1710061148388322439,4.00
CH_4,1710061153390462435,5.00
CH_4,1710061158403574812,1.00
CH_4,1710061163396603666,0.00
CH_4,1710061168394970178,5.00
CH_4,1710061173398607578,1.00
CH_4,1710061178408188104,2.00
CH_4,1710061183401777597,1.00
CH_4,1710061188405859580,5.00
CH_4,1710061193403905035,0.00
CH_4,1710061198398889215,2.00
CH_4,1710061203400406312,3.00
CH_4,1710061208397545108,0.00
CH_4,1710061213400981249,5.00
CH_4,1710061218397973261,5.00
CH_4,1710061223401119808,3.00
CH_4,1710061228402752264,2.00
CH_4,1710061233423681250,1.00
CH_4,1710061238412162275,0.00
CH_4,1710061243433937238,4.00
CH_4,1710061248413874632,3.00
CH_4,1710061253419567080,3.00
CH_4,1710061258416902230,2.00
CH_4,1710061263424741487,3.00
CH_4,1710061268423863136,1.00
CH_4,1710061273443984435,5.00
CH_4,1710061278422774157,0.00
CH_4,1710061283427735390,2.00
CH_4,1710061288426065676,3.00
CH_4,1710061293435329550,5.00
CH_4,1710061298438591590,0.00
CH_4,1710061303435506485,3.00
CH_4,1710061308440125186,0.00
CH_4,1710061313445186150,2.00
CH_4,1710061318451306146,4.00
CH_4,1710061323445307766,2.00
CH_4,1710061328436357077,3.00
CH_4,1710061333443438712,6.00
CH_4,1710061338442008159,5.00
CH_4,1710061343442142992,3.00
CH_4,1710061348444194149,5.00
CH_4,1710061353444878097,6.00
CH_4,1710061358448094201,4.00
CH_4,1710061363460227391,1.00
CH_4,1710061368459266427,2.00
CH_4,1710061373450661192,1.00
CH_4,1710061378461321865,1.00
CH_4,1710061383471433768,4.00
CH_4,1710061388461576122,3.00
CH_4,1710061393467936687,0.00
CH_4,1710061398459120347,2.00
CH_4,1710061403466550655,2.00
CH_4,1710061408465409717,3.00
CH_4,1710061413465411252,6.00
CH_4,1710061418456609928,1.00
CH_4,1710061423463854264,2.00
CH_4,1710061428465885937,3.00
CH_4,1710061433466935718,1.00
CH_4,1710061438465414287,5.00
CH_4,1710061443464965592,2.00
CH_4,1710061448460536837,4.00
CH_4,1710061453464223141,5.00
CH_4,1710061458460847415,3.00
CH_4,1710061463462155978,1.00
CH_4,1710061468468574349,6.00
CH_4,1710061473472018595,3.00
CH_4,1710061478461632864,4.00
CH_4,1710061483479420674,3.00
CH_4,1710061488473311037,1.00
CH_4,1710061493492534274,4.00
CH_4,1710061498473395889,4.00
CH_4,1710061503494065959,3.00
CH_4,1710061508474770923,4.00
CH_4,1710061513484555886,1.00
CH_4,1710061518503999030,2.00
CH_4,1710061523496340155,4.00
CH_4,1710061528493316457,4.00
CH_4,1710061533503384837,3.00
CH_4,1710061538493570500,4.00
CH_4,1710061543497071366,1.00
CH_4,1710061548500569350,2.00
CH_4,1710061553492344489,5.00
CH_4,1710061558503859915,0.00
CH_4,1710061563498569908,3.00
CH_4,1710061568491609005,2.00
CH_4,1710061573495667999,4.00
CH_4,1710061578494247671,2.00
CH_4,1710061583493408523,2.00
CH_4,1710061588495764715,3.00
CH_4,1710061593490582164,3.00
CH_4,1710061598490874373,2.00
CH_4,1710061603496233270,1.00
CH_4,1710061608502073243,3.00
CH_4,1710061613501889054,2.00
CH_4,1710061618500169595,5.00
CH_4,1710061623501958599,1.00
CH_4,1710061628499900779,0.00
CH_4,1710061633502435325,0.00
CH_4,1710061638502530646,1.00
CH_4,1710061643497043575,3.00
CH_4,1710061648500613649,4.00
CH_4,1710061653513024671,6.00
CH_4,1710061658505238555,6.00
CH_4,1710061663513605031,4.00
CH_4,1710061668513283500,4.00
CH_4,1710061673513986120,3.00
CH_4,1710061678513409824,4.00
CH_4,1710061683516974127,2.00
CH_4,1710061688512034798,0.00
CH_4,1710061693509174304,4.00
CH_4,1710061698513130078,2.00
CH_4,1710061703512564292,4.00
CH_4,1710061708507904808,2.00
CH_4,1710061713510839454,5.00
CH_4,1710061718511938157,1.00
CH_4,1710061723521301144,4.00
CH_4,1710061728513167456,3.00
CH_4,1710061733517895591,4.00
CH_4,1710061738518947996,3.00
CH_4,1710061743522444132,3.00
CH_4,1710061748523750836,5.00
CH_4,1710061753530954125,0.00
CH_4,1710061758547198937,5.00
CH_4,1710061763535602524,1.00
CH_4,1710061768547923159,0.00
CH_4,1710061773547706896,2.00
CH_4,1710061778544453079,5.00
CH_4,1710061783543540183,5.00
CH_4,1710061788544116021,4.00
CH_4,1710061793548048920,1.00
CH_4,1710061798554044460,5.00
CH_4,1710061803555584847,3.00
CH_4,1710061808551084305,3.00
CH_4,1710061813553564200,2.00
CH_4,1710061818569102168,3.00
CH_4,1710061823557618911,3.00
CH_4,1710061828553873015,5.00
CH_4,1710061833560915096,1.00
CH_4,1710061838567220398,0.00
CH_4,1710061843567787012,3.00
CH_4,1710061848566842996,4.00
CH_4,1710061853561510703,1.00
CH_4,1710061858567686437,1.00
